name,id,latitude,longitude,elevation
CARPENTRAS,75860.0,44.083,5.059,344.0
CAZAUX AB,75020.0,44.535,-1.132,85.0
CHAMBERY SAVOIE MONT BLANC AP,74910.0,45.641,5.878,778.0
CHARLEVILLE-MEZIERES AP,70750.0,49.783,4.643,489.0
CHARTRES CHAMPOL AP,71430.0,48.46,1.501,512.0
CHATEAU-ARNOUX-ST-AUBAN AP,75880.0,44.062,5.99,1512.0
CHATEAUDUN AB,71400.0,48.061,1.376,433.0
CHATEAURROUX AP,73540.0,46.87,1.741,515.0
CHERBURG MAUPERTUS,70240.0,49.653,-1.464,459.0
CLERMONT-FERRAND AUVERGNE AP,74600.0,45.787,3.149,1089.0
COGNAC-CHATEAUBERNARD AB,74120.0,45.665,-0.316,102.0
COLMAR-MEYENHEIM AB,71970.0,47.929,7.408,692.0
CREIL AP,70570.0,49.252,2.521,292.0
DAX SEYRESSE AP,76030.0,43.69,-1.07,108.0
DEAUVILLE ST GATIEN AP,70310.0,49.364,0.167,479.0
DIEPPE,70400.0,49.932,1.089,125.0
DOLE-JURA AP,73860.0,47.044,5.427,640.0
DUNKERQUE,70100.0,51.056,2.339,52.0
EMBRUN,75910.0,44.566,6.502,2874.0
EPINAL-DOGNEVILLE AP,71730.0,48.211,6.452,1050.0
EVREUX HUEST AB,70380.0,49.025,1.222,453.0
FIGARI SUD CORSE AP,77800.0,41.505,9.104,89.0
GASCOGNE BUOY 62001,995700.0,45.2,-5.0,0.0
GOURDON,75350.0,44.745,1.397,856.0
GRENOBLE SAINT GEOIRS AP,74860.0,45.364,5.313,1302.0
GRENONBLE LE VERSOUD AP,74870.0,45.217,5.849,722.0
GROUIN DE CANCALE,71270.0,48.71,-1.845,135.0
GUERET HP,73600.0,46.161,1.869,1808.0
ILE DYEU,73000.0,46.694,-2.33,105.0
ILE DE BREHAT,71210.0,48.856,-3.004,118.0
ILE DE GROIX,72030.0,47.652,-3.502,177.0
ILE ROUSSE,77530.0,42.633,8.923,476.0
ILES DE PORQUEROLLES,76700.0,43.0,6.227,482.0
ISTRES AP,76470.0,43.523,4.922,82.0
LA CHIAPPA,77680.0,41.595,9.363,223.0
LA ROCHE-SUR-YON AP,73060.0,46.7,-1.379,299.0
LA ROCHELLE ILE DE RE AP,73160.0,46.178,-1.193,75.0
LA ROCHELLE LE BOUT BLANC,73150.0,46.153,-1.159,33.0
LANDIVISIAU AP,71060.0,48.526,-4.147,348.0
LANGRES,72830.0,47.844,5.338,1532.0
LANNION COTE DE GRANIT,71180.0,48.755,-3.469,289.0
LANVEOC POULMIC AB,71090.0,48.279,-4.439,289.0
LAVAL-ENTRAMMES AP,71340.0,48.031,-0.746,318.0
LE HAVRE-OCTEVILLE AP,70460.0,49.533,0.092,308.0
LE LUC LE CANNET AP,76750.0,43.383,6.386,266.0
LE MANS ARNAGE AP,72350.0,47.946,0.194,194.0
LE PUY LOUDES AP,74710.0,45.075,3.764,2730.0
LE TOUQUET AP,70030.0,50.514,1.623,36.0
LEGE CAP FERRET,75000.0,44.645,-1.249,33.0
LES SAUVAGES,74770.0,45.935,4.384,2362.0
LILLE-LESQUIN AP,70150.0,50.57,3.097,157.0
LIMOGES AP,74340.0,45.861,1.175,1299.0
LION BUOY 61002,996170.0,42.1,4.7,10.0
LONS-LE-SAUNIER,73900.0,46.693,5.518,915.0
LORIENT BRETAGNE SUD AP,72050.0,47.763,-3.436,161.0
LUXEUIL AB,72920.0,47.787,6.364,912.0
LYON ST EXUPERY AP,74810.0,45.726,5.078,820.0
LYON-BRON AP,74800.0,45.726,4.938,659.0
MACON-CHARNAY AP,73850.0,46.297,4.799,728.0
MARSEILLE PROVENCE AP,76500.0,43.438,5.216,75.0
MEAULTE AP,70590.0,49.972,2.704,364.0
MELUN VILLAROCHE AP,71530.0,48.611,2.679,302.0
MENDE,75540.0,44.534,3.454,2349.0
METZ FRESCATY,70900.0,49.072,6.132,630.0
METZ NANCY LORRAINE AP,70930.0,48.979,6.243,869.0
MILLAU,75580.0,44.119,3.019,2362.0
MONT AIGOUAL,75600.0,44.121,3.581,5135.0
MONT-DE-MARSAN AB,76070.0,43.91,-0.5,203.0
MONTAUBAN MORIN-VERDRINES AP,75400.0,44.028,1.377,351.0
MONTELIMAR-ANCONE AP,75770.0,44.581,4.733,243.0
MONTPELLIER MEDITERRANEE AP,76430.0,43.577,3.963,26.0
NANCY-ESSEY AP,71800.0,48.688,6.221,751.0
NANCY-OCHEY AB,71810.0,48.581,5.96,1106.0
NANTES ATLANTIQUE AP,72220.0,47.15,-1.609,89.0
NEVERS-FOURCHAMBAULT AP,72600.0,46.998,3.113,581.0
NICE BUOY 61001,996080.0,43.4,7.8,10.0
NICE COTE DAZUR AP,76900.0,43.649,7.209,13.0
NIMES AP,76460.0,43.759,4.417,308.0
NIMES COURBESSAC AP,76450.0,43.857,4.406,203.0
NIORT SOUCHE AP,73300.0,46.316,-0.4,203.0
ORANGE-CARITAT AB,75790.0,44.144,4.861,197.0
ORLEANS BRICY AB,72490.0,47.991,1.778,413.0
OUESSANT-STIFF,71000.0,48.473,-5.057,223.0
PARIS BEAUVAIS TILLE AP,70550.0,49.446,2.127,358.0
PARIS CHARLES DE GAULLE AP,71570.0,49.015,2.534,394.0
PARIS LE BOURGET AP,71500.0,48.968,2.428,217.0
PARIS MONTSOURIS,71560.0,48.822,2.338,253.0
PARIS ORLY AP,71490.0,48.717,2.384,292.0
PARIS VATRY AP,71660.0,48.777,4.165,587.0
PAU PYRENEES AP,76100.0,43.385,-0.416,617.0
PERPIGNAN SUD DE FRANCE AP,77470.0,42.737,2.873,144.0
PLOUMANACH PERROS GUIREC,71170.0,48.826,-3.474,190.0
POINTE DE CHASSIRON,73140.0,46.047,-1.412,72.0
POINTE DE CHEMOULIN,72160.0,47.234,-2.299,66.0
POINTE DE LA HAGUE,70200.0,49.725,-1.94,39.0
POINTE DE PENMARCH,72000.0,47.798,-4.375,62.0
POINTE DE SOCOA,76000.0,43.394,-1.686,82.0
POINTE DU RAZ,71030.0,48.039,-4.732,292.0
POITIERS-BIARD AP,73350.0,46.594,0.314,423.0
PONTOISE,70530.0,49.09,2.029,289.0
PORT EN BESSIN,70290.0,49.35,-0.767,240.0
QUIMPER BRETAGNE AP,72010.0,47.973,-4.161,299.0
REIMS CHAMPAGNE,70700.0,49.31,4.05,312.0
RENNES BRETAGNE AP,71300.0,48.069,-1.734,125.0
RODEZ-AVEYRON AP,75520.0,44.41,2.482,1909.0
ROMORANTIN-PRUNIERS AP,72470.0,47.32,1.688,282.0
ROUEN VALLEE DE SEINE AP,70370.0,49.383,1.182,512.0
SAINT-DIZIER AB,71690.0,48.631,4.904,459.0
SAINT-MALO-DINARD AP,71250.0,48.589,-2.075,220.0
SAINT-YAN AP,73790.0,46.408,4.016,797.0
SALON-DE-PROVENCE AP,76480.0,43.606,5.109,194.0
SANDETTIE LIGHT BUOY 6230,996480.0,51.102,1.8,0.0
SETE,76410.0,43.397,3.692,266.0
SOLENZARA AB,77650.0,41.924,9.397,56.0
ST BRIEUC ARMOR AP,71200.0,48.536,-2.853,453.0
ST GIRONS ANTICHAN AP,76270.0,43.005,1.107,1368.0
ST NAZAIRE MONTOIR AP,72170.0,47.314,-2.154,13.0
ST QUENTIN ROUPY AP,70610.0,49.818,3.206,331.0
ST-ETIENNE BOUTHEON AP,74750.0,45.533,4.293,1325.0
STRASBORG-ENTZHEIM,71900.0,48.549,7.64,505.0
TARBES LOURDES PYRENEES AP,76210.0,43.188,0.0,1260.0
TOUL ROSIERES,71790.0,48.783,5.983,938.0
TOULON HYERES AP,76670.0,43.094,6.146,7.0
TOULON ILE DU LEVANT,76780.0,43.023,6.46,430.0
TOULON LA MITRE,76600.0,43.104,5.931,82.0
TOULOUSE BLAGNAC AP,76300.0,43.621,1.379,499.0
TOULOUSE FRANCAZAL AP,76310.0,43.54,1.373,535.0
TOURS VAL DE LOIRE AP,72400.0,47.444,0.727,358.0
TOUSSUS-LE-NOBLE AP,71460.0,48.751,2.113,538.0
TRAPPES,71450.0,48.774,2.01,571.0
TROYES-BARBEREY AP,71680.0,48.325,4.02,387.0
VALOGNES,70390.0,49.517,-1.5,200.0
VANNES SENE,72100.0,47.605,-2.714,10.0
VELIZY-VILLACOUBLAY AB,71470.0,48.77,2.205,577.0
VICHY-CHARMEIL AP,73740.0,46.167,3.399,817.0
CAYENNE MATOURY,814050.0,4.82,-52.36,26.0
BORA BORA,919290.0,-16.445,-151.752,10.0
HAO,919440.0,-18.063,-140.961,16.0
HEREHERETUE,919450.0,-19.867,-144.996,10.0
HIVA OA,919250.0,-9.806,-139.036,174.0
MANGAREVA,919480.0,-23.13,-134.965,292.0
MUROROA,919520.0,-21.813,-138.798,10.0
RAPA ITI,919580.0,-27.618,-144.335,7.0
TAHITI,919380.0,-17.554,-149.607,7.0
TAKAROA,919430.0,-14.454,-145.025,10.0
TUBUAI,919540.0,-23.371,-149.529,20.0
ILE DE LA POSSESSION,619970.0,-46.432,51.857,479.0
ILE EUROPA,619720.0,-22.344,40.341,20.0
ILE JUAN DE NOVA,619700.0,-17.055,42.712,33.0
ILE TROMELIN,619760.0,-15.888,54.521,43.0
ILES GLORIEUSES,619680.0,-11.583,47.29,13.0
MARTIN-DE-VIVIES,619960.0,-37.795,77.569,95.0
PORT-AUX-FRANCAIS,619980.0,-49.352,70.243,98.0
LIBREVILLE INTL,645000.0,0.459,9.412,39.0
PORT-GENTIL,645010.0,-0.712,8.754,13.0
BANJUL YUNDUM,617010.0,13.338,-16.652,95.0
AKHALTSIKHE,375140.0,41.651,43.007,3261.0
AMBROLAURI,373080.0,42.527,43.139,1785.0
BATUMI,374840.0,41.61,41.6,23.0
BOLNISI,376210.0,41.451,44.559,1762.0
KUTAISI,373950.0,42.254,42.628,371.0
KUTAISI INTL,371775.0,42.177,42.483,223.0
MTA-SABUETI,374090.0,42.034,43.475,4088.0
PASANAURI,374320.0,42.356,44.686,3517.0
SOKHUMI BABUSHARA,372600.0,42.867,41.133,43.0
TBILISI,375490.0,41.75,44.769,1401.0
TBILISI INTL,375450.0,41.667,44.95,1624.0
TELAVI,375530.0,41.928,45.512,1857.0
AACHEN,105010.0,50.783,6.095,663.0
AHLHORN,102180.0,52.883,8.233,184.0
ANGERMUENDE,102910.0,53.032,13.991,180.0
ANSBACH,107550.0,49.308,10.639,1532.0
ARTERN,104600.0,51.374,11.292,545.0
AUGSBURG,108520.0,48.425,10.942,1516.0
BERGEN,102380.0,52.815,9.925,253.0
BERLIN DAHLEM,103810.0,52.454,13.302,262.0
BERLIN SCHONEFELD,103850.0,52.381,13.531,164.0
BERLIN TEGEL,103820.0,52.564,13.309,121.0
BERLIN TEMPELHOF,103840.0,52.468,13.402,161.0
BITBURG,106100.0,49.95,6.567,1227.0
BOIZENBURG,102490.0,53.391,10.688,151.0
BOLTENHAGEN,101610.0,54.003,11.191,52.0
BONN ROLEBER,105190.0,50.735,7.193,525.0
BRAUNSCHWEIG,103480.0,52.291,10.446,269.0
BREMEN,102240.0,53.045,8.798,16.0
BREMERHAVEN,101290.0,53.533,8.576,16.0
BREMGARTEN,109000.0,47.9,7.617,712.0
BROCKEN,104530.0,51.799,10.618,3783.0
BRUGGEN,104010.0,51.2,6.133,249.0
BUCHEL,106130.0,50.175,7.059,1594.0
BUECKEBURG,103350.0,52.282,9.089,253.0
CELLE,103430.0,52.596,10.029,174.0
CHEMNITZ,105770.0,50.791,12.872,1368.0
COTTBUS,104960.0,51.776,14.317,230.0
CUXHAVEN,101310.0,53.871,8.706,39.0
CUXHAVEN NORDHOLZ,101360.0,53.765,8.658,105.0
DIEPHOLZ,103210.0,52.588,8.343,141.0
DOBERLUG KIRCHHAIN,104900.0,51.645,13.575,322.0
DOERNICK,101500.0,54.166,10.352,92.0
DRESDEN,104880.0,51.128,13.754,761.0
DUSSELDORF,104000.0,51.296,6.769,135.0
EGGEBEK,100340.0,54.625,9.346,66.0
EMDEN,102000.0,53.388,7.229,-7.0
ERFURT WEIMAR,105540.0,50.983,10.961,1056.0
ESSEN MULHEIM,104100.0,51.404,6.968,492.0
FASSBERG,102460.0,52.916,10.189,289.0
FEHMARN,100550.0,54.528,11.061,30.0
FICHTELBERG,105780.0,50.428,12.954,3986.0
FRANKFURT AM MAIN,106370.0,50.026,8.521,341.0
FRANKFURT HAHN,106160.0,49.946,7.264,1650.0
FREIBURG,108030.0,48.023,7.834,781.0
FRIEDRICHSHAFEN,109350.0,47.671,9.511,1368.0
FRITZLAR,104390.0,51.119,9.28,594.0
FUERSTENZELL,108950.0,48.545,13.353,1575.0
FURSTENFELDBRUCK,108580.0,48.206,11.267,1703.0
GARDELEGEN,103590.0,52.513,11.394,157.0
GEILENKIRCHEN,105000.0,50.959,6.039,249.0
GERA LEUMNITZ,105670.0,50.881,12.129,1017.0
GIESSEN,105320.0,50.602,8.644,669.0
GLUECKSBURG-MEIERWIK,100330.0,54.827,9.506,108.0
GOERLITZ,104990.0,51.162,14.951,787.0
GRAFENWOHR,106870.0,49.699,11.94,1362.0
GREIFSWALD,101840.0,54.097,13.406,23.0
GREIFSWALDER OIE,100970.0,54.244,13.91,36.0
GUTERSLOH,103200.0,51.923,8.306,236.0
HAMBURG FUHLSBUTTEL,101470.0,53.633,9.988,49.0
HANNOVER,103380.0,52.464,9.678,194.0
HEIDELBERG,107345.0,49.393,8.652,358.0
HOF PLAUEN,106850.0,50.312,11.876,1860.0
HOHENFELS,107750.0,49.218,11.836,1457.0
HOHENPEISSENBERG,109620.0,47.801,11.011,3235.0
HOHN,100380.0,54.316,9.539,59.0
HOLZDORF,104760.0,51.766,13.167,335.0
HOPSTEN,103140.0,52.333,7.533,131.0
IDAR-OBERSTEIN,106180.0,49.693,7.326,1234.0
ILLESHEIM AHP,107520.0,49.477,10.382,1079.0
ITZEHOE,101420.0,53.99,9.57,85.0
KAHLER ASTEN,104270.0,51.18,8.489,2818.0
KALKAR,104040.0,51.75,6.283,141.0
KARLSRUHE BADEN BADEN,107275.0,48.779,8.081,407.0
KASSEL,104380.0,51.296,9.443,518.0
KIEL HOLTENAU,100460.0,54.376,10.143,98.0
KOELN BONN,105130.0,50.864,7.157,328.0
KONSTANZ,109290.0,47.678,9.19,1457.0
KUEMMERSBRUCK,107710.0,49.428,11.902,1371.0
LAHR,108050.0,48.365,7.828,515.0
LANDSBERG AM LECH,108570.0,48.071,10.906,2044.0
LAUPHEIM,108370.0,48.218,9.91,1804.0
LECHFELD,108560.0,48.185,10.851,1844.0
LECK AP,100220.0,54.79,8.951,26.0
LEINEFELDE,104490.0,51.393,10.312,1158.0
LEIPZIG HALLE,104690.0,51.435,12.24,446.0
LEIPZIG HOLZHAUSEN,104710.0,51.315,12.446,453.0
LINDENBERG,103930.0,52.209,14.118,367.0
LUEDENSCHEID,104180.0,51.245,7.643,1276.0
LUEGDE-PAENBRUCH,104330.0,51.866,9.271,850.0
MAGDEBURG,103610.0,52.103,11.583,279.0
MARNITZ,102640.0,53.322,11.932,285.0
MEININGEN,105480.0,50.561,10.377,1486.0
MEMMINGEN,109470.0,47.989,10.24,2064.0
MENDIG,105140.0,50.366,7.315,597.0
MESSSTETTEN,108270.0,48.169,8.943,2953.0
MUNICH INTL,108660.0,48.348,11.813,1486.0
MUNICH STADT,108650.0,48.163,11.543,1726.0
MUNSTER OSNABRUCK,103150.0,52.134,7.697,174.0
NEUBRANDENBURG,102810.0,53.6,13.304,226.0
NEUBURG,108530.0,48.709,11.215,1299.0
NEUHAUSEN OB ECK,109210.0,47.983,8.9,2638.0
NEURUPPIN,102700.0,52.904,12.807,128.0
NIEDERSTETTEN,107430.0,49.389,9.967,1506.0
NORVENICH,105020.0,50.829,6.66,440.0
NUERBURG BARWEILER,105060.0,50.36,6.87,1601.0
NURNBERG,107630.0,49.503,11.055,1043.0
OLDENBURG,102150.0,53.183,8.167,66.0
OSCHATZ,104800.0,51.296,13.093,492.0
PADERBORN LIPPSTADT,104260.0,51.614,8.616,699.0
PASSAU,108930.0,48.583,13.467,1342.0
PFERDSFELD,106260.0,49.85,7.6,1299.0
PLAUEN,105690.0,50.482,12.13,1276.0
POTSDAM,103790.0,52.381,13.062,328.0
PUTGARDEN KAP ARKONA,100910.0,54.679,13.434,138.0
QUICKBORN,101460.0,53.733,9.877,39.0
RAMSTEIN,106140.0,49.437,7.6,781.0
REGENSBURG OBERHUB,107760.0,49.042,12.102,1217.0
RHEINE BENTLAGE,103060.0,52.289,7.387,128.0
ROSTOCK LAAGE,101720.0,53.916,12.279,194.0
ROTH,107650.0,49.216,11.103,1270.0
SAARBRUCKEN,107080.0,49.213,7.108,1050.0
SCHLESWIG JAGEL,100370.0,54.457,9.52,82.0
SCHMUECKE,105520.0,50.654,10.769,3081.0
SCHORTENS JEVER,101220.0,53.534,7.889,23.0
SCHWERIN,101620.0,53.642,11.387,197.0
SEEHAUSEN ALTMARK,102610.0,52.891,11.73,75.0
SONNEBERG NEUFANG,105580.0,50.383,11.183,2067.0
SPANGDAHLEM AB,106070.0,49.973,6.693,1198.0
ST PETER-ORDING,100280.0,54.328,8.603,36.0
STRAUBING,107880.0,48.828,12.56,1178.0
STUTTGART ECHTERDINGEN,107380.0,48.688,9.224,1283.0
STUTTGART SCHNARREN,107390.0,48.833,9.2,1033.0
TETEROW,101770.0,53.767,12.617,164.0
TRIER PETRISBERG,106090.0,49.748,6.658,896.0
UECKERMUENDE,101930.0,53.744,14.07,7.0
WAREN,102680.0,53.52,12.665,213.0
WARNEMUENDE,101700.0,54.18,12.081,43.0
WASSERKUPPE,105440.0,50.497,9.943,3038.0
WEEZE LAARBRUCH,100001.0,51.602,6.142,105.0
WEIMAR,105550.0,50.983,11.317,879.0
WERL,104240.0,51.576,7.888,282.0
WERNIGERODE,104540.0,51.846,10.769,768.0
WIESBADEN,106330.0,50.05,8.325,463.0
WIESENBURG,103680.0,52.121,12.459,617.0
WILDENRATH,104020.0,51.117,6.217,292.0
WITTENBERG,104740.0,51.889,12.644,348.0
WITTMUNDHAFEN,101260.0,53.55,7.667,39.0
WUNSTORF,103340.0,52.461,9.431,226.0
ZINNWALD GEORGENFE,105820.0,50.731,13.752,2877.0
ZUGSPITZE,109610.0,47.421,10.985,9711.0
ACCRA,654720.0,5.605,-0.167,207.0
GIBRALTAR AP,84950.0,36.152,-5.349,16.0
AKTIO,166430.0,38.925,20.765,10.0
ALEXANDROUPOLI,166270.0,40.856,25.956,23.0
ANDRAVIDA,166820.0,37.923,21.288,39.0
ARAXOS,166870.0,38.149,21.422,36.0
ATHINAI ELEFTHERIOS VENIZELOS,167161.0,37.936,23.944,308.0
ATHINAI HELLINIKON,167160.0,37.89,23.742,141.0
CHANIA SOUDA,167460.0,35.532,24.15,489.0
CORFU KERKYRA,166410.0,39.602,19.912,7.0
ELEFSIS,167180.0,38.064,23.556,144.0
HERAKLION,167540.0,35.34,25.18,115.0
KALAMATA,167260.0,37.068,22.026,26.0
KARPATHOS,167650.0,35.428,27.147,20.0
KASTORIA ARISTOTELIS,166140.0,40.446,21.282,2169.0
KAVALA MEGAS ALEXANDROS,166240.0,40.913,24.619,20.0
KITHIRA,167430.0,36.274,23.017,1047.0
KOS,167420.0,36.793,27.092,413.0
LAMIA,166750.0,38.877,22.436,39.0
LARISSA,166480.0,39.65,22.466,243.0
LIMNOS,166500.0,39.917,25.236,13.0
METHONI,167340.0,36.825,21.704,171.0
MILOS,167380.0,36.739,24.429,548.0
MITILINI,166670.0,39.057,26.598,59.0
NAXOS,167320.0,37.101,25.373,33.0
NEA ANCHIALOS,166650.0,39.22,22.794,82.0
RHODES DIAGORAS,167490.0,36.405,28.086,20.0
SAMOS,167230.0,37.69,26.912,20.0
SANTORINI,167443.0,36.399,25.479,128.0
SKIROS,166840.0,38.963,24.491,69.0
TANAGRA,166990.0,38.335,23.563,453.0
THESSALONIKI MAKEDONIA,166220.0,40.52,22.971,23.0
TRIPOLIS,167100.0,37.525,22.397,2136.0
AASIAAT EGEDESMINDE,42200.0,68.708,-52.852,135.0
ANGISOQ,42850.0,59.991,-45.146,52.0
APUTITEEQ,43510.0,67.783,-32.285,75.0
DANEBORG AP,43300.0,74.308,-20.217,144.0
DANMARKSHAVN,43200.0,76.769,-18.668,39.0
HALL LAND,42070.0,81.683,-59.933,344.0
HENRIK KROEYER HOLME,43130.0,80.649,-13.712,33.0
IKERASASSUAQ PRINS CHRISTIAN,43900.0,60.055,-43.165,62.0
IKERMIIT,43730.0,64.782,-40.302,262.0
IKERMIUARSUK,43820.0,61.936,-42.068,128.0
ILULISSAT JAKOBSHAVN,42210.0,69.24,-51.066,102.0
ITTOQQORTOORMIIT SCORESBYSUND,43390.0,70.484,-21.951,226.0
KANGERLUSSUAQ,42310.0,67.017,-50.717,174.0
KAP MORRIS JESUP,43010.0,83.656,-33.374,13.0
KITSISSORSUIT EDDERFUGLEOEER,42080.0,74.033,-57.817,131.0
KITSISSUT ATTU,42280.0,67.784,-53.965,39.0
KITSISSUT CAREY OEER,42030.0,76.633,-73.0,36.0
KULUSUK,43610.0,65.575,-37.132,121.0
MANIITSOQ SUKKERTOPPEN,42410.0,65.411,-52.933,105.0
NARSARSUAQ,42700.0,61.158,-45.44,112.0
NERLERIT INAAT CONSTABLE PT,43410.0,70.75,-22.65,33.0
NUNARSUIT,42660.0,60.764,-48.454,98.0
NUUK GODTHAAB,42500.0,64.167,-51.744,276.0
NUUSSUAQ,42140.0,70.683,-54.617,89.0
PAAMIUT FREDERIKSHAAB,42600.0,62.015,-49.671,49.0
PITUFFIK THULE AB,42020.0,76.533,-68.75,253.0
QAANAAQ AP,42050.0,77.486,-69.376,52.0
QAARSUT UUMMANNAQ,42130.0,70.733,-52.7,292.0
QAQORTOQ JULIANEHAAB,42720.0,60.716,-46.043,112.0
SIORALIK,42420.0,65.013,-52.529,46.0
SISIMIUT HOLSTEINSBORG,42340.0,66.951,-53.72,26.0
STATION NORD,43120.0,81.6,-16.65,118.0
TASIILAQ AMMASSALIK,43600.0,65.611,-37.637,171.0
UKIIVIK,42530.0,62.578,-50.406,72.0
UPERNAVIK,42110.0,72.783,-56.133,423.0
MAURICE BISHOP INTL,789580.0,12.004,-61.786,23.0
POINTE-A-PITRE LE RAIZET,788970.0,16.264,-61.516,26.0
ANDERSEN AFB,912180.0,13.583,144.917,614.0
GUAM INTL,912120.0,13.483,144.8,253.0
FLORES MUNDO MAYA INTL,786150.0,16.917,-89.883,377.0
GUATEMALA LA AURORA,786410.0,14.583,-90.527,4951.0
HUEHUETENANGO,786270.0,15.317,-91.467,6237.0
PUERTO BARRIOS,786370.0,15.731,-88.584,33.0
SAN JOSE,786470.0,13.936,-90.836,30.0
GUERNSEY,38940.0,49.433,-2.598,335.0
TIMEHRI,810020.0,6.5,-58.25,98.0
LA CEIBA GOLOSON,787050.0,15.742,-86.853,49.0
SAN PEDRO SULA MORALES,787080.0,15.453,-87.924,92.0
SANTA ROSA DE COPAN,787170.0,14.783,-88.783,3540.0
SOTO CANO AB,787210.0,14.382,-87.621,2060.0
TEGUCIGALPA TONCONTIN,787200.0,14.061,-87.217,3294.0
CHEUNG CHAU,450440.0,22.201,114.027,259.0
HONG KONG INTL,450070.0,22.309,113.922,23.0
HONG KONG OBSERVATORY,450050.0,22.302,114.174,203.0
LAU FAU SHAN,450350.0,22.469,113.984,118.0
SHA TIN,450390.0,22.402,114.21,43.0
TA KWU LING,450320.0,22.529,114.156,46.0
AGARD,128460.0,47.183,18.617,348.0
BAJA,129600.0,46.183,19.017,371.0
BEKESCSABA,129920.0,46.683,21.163,295.0
BUDAORS,128380.0,47.45,18.967,433.0
BUDAPEST FERIHEGY,128390.0,47.437,19.256,495.0
BUDAPEST PESTSZENTLORINC,128430.0,47.433,19.183,456.0
DEBRECEN,128820.0,47.489,21.615,361.0
EGER,128700.0,47.9,20.383,715.0
GYOR,128220.0,47.628,17.805,423.0
JOSVAFO,127660.0,48.485,20.54,1001.0
KAPOSVAR,129300.0,46.383,17.833,476.0
KECSKEMET,129700.0,46.918,19.749,377.0
KEKESTETO,128510.0,47.867,20.017,3330.0
KESZTHELY,129200.0,46.736,17.239,364.0
MISKOLC,127720.0,48.097,20.772,774.0
MOSONMAGYAROVAR,128150.0,47.883,17.283,400.0
NAGYKANIZSA,129250.0,46.45,16.967,463.0
NYIREGYHAZA,128920.0,47.984,21.692,338.0
PAKS,129500.0,46.583,18.85,322.0
PAPA,128250.0,47.364,17.501,499.0
PECS POGANY,129420.0,45.995,18.235,666.0
POROSZLO,128660.0,47.65,20.633,302.0
SARMELLEK,129220.0,46.683,17.167,410.0
SIOFOK,129350.0,46.911,18.041,358.0
SOPRON,128050.0,47.683,16.6,784.0
SZECSENY,127560.0,48.117,19.517,502.0
SZEGED,129820.0,46.256,20.091,272.0
SZENTGOTTHARD FARKASFA,129100.0,46.917,16.317,1027.0
SZOLNOK,128600.0,47.123,20.236,322.0
SZOMBATHELY AP VAS,128120.0,47.198,16.648,725.0
TASZAR,129320.0,46.393,17.917,538.0
TAT,128470.0,47.75,18.6,358.0
TATA,128360.0,47.65,18.317,423.0
VESZPREM SZENTKIRALYSZABADJA,128300.0,47.067,17.833,922.0
ZAHONY,127860.0,48.4,22.167,341.0
ZALAEGERSZEG ANDRASHIDA,129150.0,46.867,16.8,591.0
AKUREYRI 1,40630.0,65.686,-18.1,75.0
AKUREYRI 2,41370.0,65.696,-18.111,102.0
BERGSTADIR,40530.0,65.7,-19.617,141.0
BLONDUOS,41450.0,65.658,-20.292,72.0
BOLUNGAVIK,40050.0,66.161,-23.254,89.0
DALATANGI,40970.0,65.268,-13.576,36.0
DYNJANDIHEIDI,41150.0,65.7,-23.083,2037.0
EGILSSTADIR,40890.0,65.283,-14.402,75.0
GRIMSEY AP,41650.0,66.544,-18.017,56.0
GUFUSKALAR,41040.0,64.904,-23.935,23.0
HORNAFJORDUR AP,40820.0,64.296,-15.227,23.0
HORNBJARGSVITI,41230.0,66.411,-22.379,72.0
HVERAVELLIR,41560.0,64.867,-19.562,2103.0
KARAHNJUKAR,41760.0,64.928,-15.777,2096.0
KEFLAVIK INTL,40180.0,63.975,-22.588,154.0
KIRKJUBAEJARKLAUSTUR,40640.0,63.793,-18.012,72.0
RAUFARHOFN,40770.0,66.456,-15.953,33.0
REYKJAVIK,40300.0,64.127,-21.903,171.0
STORHOFDI,40480.0,63.4,-20.288,387.0
STYKKISHOLMUR,40130.0,65.074,-22.734,26.0
VESTMANNAEYJABAER,41460.0,63.436,-20.276,131.0
AGARTALA,427240.0,23.887,91.24,46.0
AHMEDABAD,426470.0,23.077,72.628,190.0
AKOLA,429330.0,20.7,77.033,925.0
AMRITSAR,420710.0,31.71,74.797,755.0
ANANTAPUR,432370.0,14.583,77.633,1194.0
AURANGABAD,430140.0,19.863,75.398,1913.0
BALASORE,428950.0,21.517,86.933,66.0
BANGALURU INTL AP,427056.0,13.2,77.7,3002.0
BANKURA,427060.0,23.383,87.083,328.0
BAREILLY,421890.0,28.422,79.451,581.0
BARMER,424350.0,25.75,71.383,636.0
BELGAUM,431980.0,15.859,74.618,2487.0
BENGALURU,432950.0,12.967,77.583,3022.0
BHAGALPUR,424980.0,25.233,86.95,161.0
BHOPAL,426670.0,23.287,77.337,1719.0
BHUBANESHWAR,429710.0,20.244,85.818,138.0
BHUJ,426340.0,23.288,69.67,269.0
BIKANER,421650.0,28.021,73.277,735.0
BIRSA MUNDA,427010.0,23.314,85.322,2149.0
CHENNAI INTL,432790.0,12.994,80.181,52.0
CHITRADURGA,432330.0,14.233,76.433,2405.0
COIMBATORE INTL,433210.0,11.031,77.044,1325.0
CUDDALORE,433290.0,11.767,79.767,39.0
DALTONGANJ,425870.0,24.05,84.067,725.0
